"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
5,15,5.40995512948389,2.98224569762664,1.44145055632249,4.08822862534471,2.2230781204063,0.00473773990866273,0.064393222218114,2.49449518132516,0.582063279684449,78.9129241505744,0.128269433529113
6,15,9.94203980081542,2.76072515985845,5.36860065780938,3.41167922266484,0.671963296360061,0.0291945364048722,0.77301733418314,0.643356953140829,0.621435770177937,85.8930279197794,0.0763751790478332
7,15,9.23689627532575,2.919425691214,1.5952144033735,3.53265060692874,1.47779571944853,0.00229530853966199,0.225827021170322,1.86191104759619,0.600251376778398,79.5464685042839,0.139927208561481
8,15,15.5152259795202,2.93600640264081,1.58051559893196,4.18082032468012,2.69535937774751,0.0162216604417023,0.184997281250128,2.35478481521222,0.61457082945333,80.3436804935213,0.118134019524019
9,15,12.2251138034907,2.95008371127161,1.54145663902609,3.55197967177676,1.59241010612026,0.00909646272134623,0.161519017553972,2.94830241530152,0.588216828979245,80.1520445707595,0.128640484419417
10,15,12.8049484090376,2.80026394006125,1.7111270160975,3.57836912795945,1.44643663116717,0.016909851156343,0.155625445542302,2.07290136642402,0.612245585835411,80.2334639220824,0.121575740159344
1,25,23.8995992634419,2.95977146176426,1.72027636097052,3.91659253612401,2.03638172562493,0.00630416575516186,0.795453541795431,2.81686368720114,0.581882013863099,81.4082565681056,0.106793151103152
2,25,16.9798488468296,2.92270012927398,1.59037621845947,4.31208966741373,2.63984850625656,0.00847714207836461,1.15616781064809,3.4157614364095,0.606543169805138,80.689434858712,0.0965655167776561
3,25,23.7489101151644,2.8978350793668,1.86131997354567,3.67595183586145,1.46294810826719,2.63707376512963e-05,2.06452822444832,3.82279830381417,0.616910703505656,81.4937136157947,0.112579914127412
4,25,25.8851676425514,2.98898219916517,1.71758112629264,4.50170380369894,2.71972370016559,0.0204829246388282,0.161340580608291,3.04392580544272,0.629780572618792,81.7454673166874,0.100251245986398
5,25,22.678379413076,2.96404946925447,1.76242378565774,4.17348330382105,2.30723366646285,0.020065268792769,0.0469819185400627,1.73284785924893,0.594463682782706,81.3973974008999,0.104499828564802
6,25,25.8508201893629,2.99286887869535,1.86305054324731,3.59682893551264,1.28383328435905,0.00216559196370829,0.703726944189175,2.23961839406009,0.581587481976016,81.5672688005721,0.105482914843085
7,25,27.0054849894499,2.90917921379585,1.81843328142278,3.89700882069461,2.07907015337582,0.011111717749637,1.41256135904145,2.12165380137005,0.613588653548864,82.0469937672121,0.074570689480258
8,25,23.0477835715036,2.82784897433823,1.7532304770395,4.33795962409167,2.74228955271018,0.0066432809897486,0.0238187382908793,1.70427757712956,0.623410784078544,81.8304001077472,0.116588342029521
9,25,22.7453533862048,2.95688715222752,1.7855428410681,3.76978738744564,1.66012384346849,0.00241034866478143,0.905319209933554,3.25288164328553,0.617677610255506,81.1842012782009,0.110549052225811
10,25,25.886156810214,2.98415963642153,1.75378897580793,3.8775625013033,1.91647616920578,0.0196419548228384,0.218181039704769,2.97566032258537,0.620162789758608,81.5853079987106,0.104244235574738
