"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
7,15,12.9999770602847,2.96007944129696,1.6586245905566,3.61501077950877,2.30499633499551,0.0196829372601352,0.813380747740264,2.29833663330431,0.622252838113795,86.0730890673683,0.325107459947942
8,15,14.190622053049,2.8661244080678,1.52780749355,3.53463732244741,2.41447950258058,0.00246009096914018,0.586875343623693,3.20095942008961,0.64476599009001,86.0880598902423,0.316202027757994
9,15,7.17770700126168,2.81988458500948,1.4852701186328,3.40110709600156,1.77754560666755,0.000339698432082008,0.339426991356331,2.11081258358987,0.65047102194666,85.4338193349257,0.316147834744218
10,15,15.7305415074753,2.98183123727029,1.7313566767114,3.92099943130973,2.84912264529696,0.0242910669600181,0.847470631244894,2.07396788225847,0.654139980408988,86.3302999167073,0.309073164541729
1,25,20.9565132855627,2.99248021074284,1.63919411885418,3.94309298680847,2.80314949693619,0.0030621163721223,2.04293854692752,2.84421509374807,0.686970019624898,86.3363510742682,0.247667383510233
2,25,25.3763781997471,2.86045605570744,1.80193103640789,4.07515831434669,2.82890106645775,0.00765235640955787,0.867403639445892,2.69806482969627,0.670788055197446,87.4640769742381,0.31533889538442
3,25,27.8291918821635,2.9889191116989,1.78925810950033,3.56934970875593,2.21764556732857,0.00419233734424519,1.2812535839672,1.84135119806941,0.667077252386816,86.9045946846672,0.315757052197982
4,25,16.357146267536,2.9427646061097,1.56328434037633,4.02154219229799,2.5833165826627,0.0036164536332145,1.17541403005757,3.42578986504572,0.647473040281731,86.3436016516958,0.247817738984193
5,25,23.7334303693507,2.98929609322823,1.65049795053438,3.6228147190441,2.91277706630782,0.00350767672991555,0.295441266564714,2.07377069871426,0.645100459040855,86.8761002156005,0.342579775011659
6,25,22.6134183652594,2.93364240286427,1.73368214023008,4.0812328250417,2.9335360599238,0.0137055860925577,0.616449567190635,2.21041348078609,0.67896285853299,86.9237808346485,0.300071122812073
7,25,19.9743481202543,2.9802591247894,1.67911367975815,3.80648123695554,2.55116549674741,0.00607532485359013,1.54316977870328,2.27988231474057,0.65465311393274,86.0241439369877,0.269539554633236
8,25,28.7852558462415,2.8225671138511,1.77201735878652,3.55532585768466,2.38639821448538,0.00865416990378157,1.19090410947029,2.49734107002439,0.675320382680444,87.7311682843007,0.297080937760652
9,25,24.003143267523,2.96755010045236,1.6770251018751,4.13400281498856,2.69392014657073,0.00336342506056059,0.0172286487302816,3.66318281387394,0.655492207191164,87.0217375401816,0.264952450528814
10,25,24.63310263623,2.94127266474292,1.70551959039053,3.95485101493602,2.55530550145221,0.00456402505323755,0.507779818939978,3.42165269296789,0.631163056962773,87.14489818171,0.286119826842833
