"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
9,15,13.8434782506363,2.92422821187322,2.21274121931074,3.54097530237749,1.78275282983972,0.0394178813553099,1.70786238131116,0.989515195044368,0.518225514693051,0.0153062462639009,0.497092059449201,72.4740845858847,0.138581576347987
10,15,12.903236756608,2.7280836236342,1.79918253126923,3.59651586711332,2.16911700349417,0.0319088690436124,2.96688927395591,2.10660786711355,0.198365989214952,0.0087513660032884,0.536542839711132,72.55995479916,0.116883168151074
1,25,24.0680413857846,2.90541141439895,2.32976011006108,3.76602956630008,1.56827371567849,0.0906621000242561,0.813249322782633,0.915970590622477,0.492919986193569,0.039714817319448,0.635587356759825,80.4762069770444,0.0913268981964288
2,25,27.444222776696,2.9723380814988,2.50559427882591,4.13635346067984,2.53871415504731,0.0268534648808553,2.10232225027447,1.1180022896139,0.4570696107973,0.0315049945507969,0.475070699009084,74.4397582345208,0.13446694045116
3,25,24.8558617026133,2.85358296655097,2.28092837090385,3.58959707063735,1.6346295036881,0.049998234323665,1.80657690465049,1.2416773513062,0.453896463994997,0.000675720660044298,0.577348294127145,73.9828311170187,0.11647817740859
4,25,20.3269131633436,2.6103196115134,2.26494040200637,3.5376134257323,2.0464054716232,0.0207258868742258,1.7944532901396,0.936257853935195,0.539658971105887,0.0396028920374628,0.570582684520367,74.8845738117363,0.108656551348224
5,25,18.5687140761715,2.45008027104511,2.13742621162141,4.09455761644939,2.68250799067707,0.012164781099685,3.25235886639845,2.17314734231777,0.384493494920676,0.0188118846122532,0.558547313128913,74.9020394071817,0.130449063559827
6,25,23.2916221042015,2.91892252702758,2.18658984625489,3.5292072460511,1.10079747462363,4.60378346876231,0.430141608958969,2.90542057423704,0.000432201311870298,0.00135387694629164,0.693803605758936,83.5502526332162,0.125960227112559
7,25,25.2730155834276,2.90980308237066,2.23330021130658,3.7092712661822,1.63187323019498,0.143193295290885,0.628178385537022,0.453446255489388,0.196840070053099,0.0076229442177644,0.595115365098734,80.3187337523592,0.113856764147397
8,25,20.5757240402814,2.97474062460339,1.94599812119323,3.85860601250596,2.054039445139,0.0280786757679864,2.15342634857777,1.4917400556439,0.461714076242727,0.00094270320348621,0.518982977714629,73.0293599664223,0.101667099138296
9,25,29.1041605719978,2.94372803185447,1.92879142459829,3.79124520001041,2.81866279511278,0.0248320558912557,1.68870915407731,1.4504626676989,0.702753042114419,0.12885886885564,0.554408488202163,78.0981799052346,0.0796457188317374
10,25,27.580071117234,2.99665963542546,2.0854087529427,3.58118723659995,2.76276844282323,0.108763030147176,1.08501119475676,0.845422648416381,0.253474941859289,0.0131960482116073,0.58924333949916,77.6278119920181,0.110905129160494
