"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
7,25,22.923557072616,2.84883568701654,5.20849630352354,5.13388557446213,1.26196483668056,0.00494500741351924,1.44577195868095,0.405047973732622,1.80933339148826,217.886295024095,1.71737416159245
8,25,21.040408697416,2.75926654980825,8.32428002247665,5.16698452099098,1.02570572668607,0.0103798237362726,1.3083544734253,0.411836218602236,1.77529092490873,209.062928795986,1.80560107371254
9,25,23.1539720147147,2.28257983898086,8.4589122861409,5.56834594493379,2.36837785945578,0.00222525113510503,1.9107096184469,0.226827836677793,1.70887691711218,207.013769149034,1.71578298433938
10,25,26.1873126662391,2.48691604335532,3.63575930932115,5.39660467218427,2.88256112943923,0.000412373193209606,2.35261304266227,0.414138440683754,2.33276288786126,226.832274382485,1.77157066899291
1,30,18.679036926136,1.90700205072636,6.79375122147744,5.03223962974729,2.77469341081864,0.00624523484345103,1.22098504884925,0.19567537192715,1.7255904272793,212.274964340111,1.65369546461327
2,30,22.721042674161,1.669069411821,7.17451613970847,5.18675115292501,1.42471016749259,0.00279166405014768,1.74118873679995,0.364891039923371,1.68682581799363,209.438959360992,2.09119215056008
3,30,24.739589965003,2.1239980357806,6.24761406893852,5.04193152493247,1.13147156495431,0.0207271195769003,0.590958459537629,0.445266452271284,1.96726789364258,218.163724528663,2.19236712021312
4,30,28.0869849084106,2.12957339914841,6.3308979845601,5.62822889386469,2.75759264328105,0.00753268571217806,1.18867146085493,0.385940575061114,1.90281321747504,214.854099661596,1.86290474956177
5,30,28.6229875899064,2.09673177431839,6.69233632689583,5.03273579760078,1.39085118317837,0.0114980706917691,1.04932180897921,0.437331006540329,1.72070783606581,214.773923809344,1.87907950275115
6,30,24.2886689183734,2.36582118225233,5.31306047421322,5.28240910125562,1.19808604202109,0.0058490220216326,1.12337114235972,0.354115059223183,2.14559399002667,219.428496124246,2.14700389484722
7,30,26.1483352912488,1.82078886498419,5.65785178541557,5.77726373775453,2.13765813136303,0.00975681982053102,0.361962974484722,0.124502858001176,1.96031377824136,219.702047875758,2.30726439692646
8,30,23.4111475833988,2.28435404777957,6.30829424431572,4.86706891015192,1.40327129031532,0.0185523700723113,0.710281901376043,0.355211521698725,1.90982992357058,217.440456369711,1.78542167796184
9,30,29.6793634516942,1.84405133623808,6.44014134219037,5.16912204194263,2.03948339523642,0.00461812140157441,1.36011068550265,0.358270019302711,1.94044815291453,214.315518089542,1.97262005868853
10,30,28.5887522575352,2.93185294702004,5.57166108538031,4.87943536198081,1.10531643099963,0.00595520237635773,0.975888913498499,0.116756731795328,1.82317187739431,218.057874941076,1.76339202349367
