"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","sigma","NLL","mse"
4,25,24.0853998695392,1.98750414742918,2.0957145953845,4.91350620639037,2.91916831975859,8.61289294122427e-05,2.39560970697698,3.70034571036807,1.07863855668344,340.220177441263,1.1199306461575
5,25,24.5441086734071,1.18520116764207,5.3844840457695,2.31962874026138,2.37589017000856,0.00117974728132456,0.281038021026836,3.3844022208375,1.20974027121168,348.938161439786,1.11918612652885
6,25,23.6374451715356,2.8627778675855,5.22491460429,4.66339181968597,0.876455455478896,0.027636814586385,0.955493363644119,0.724252634975211,0.982662657317799,308.067865507012,0.77290287584562
7,25,16.5281472298468,2.2355542165471,4.51591333383171,4.28592241742873,2.06099189352972,0.0205342050838158,0.80901525027783,0.394972478645562,0.995022438125079,311.327686448887,0.844400658389945
8,25,28.7568864604702,2.71551673483619,5.52406887445055,4.35678944156355,1.94429449433024,0.0207677193935528,0.866266726653886,0.387403483597722,0.980440523174371,306.940525174754,0.784989448970231
9,25,21.5634838679796,2.33989045195847,4.44708486821898,4.06773556857868,2.59191666407592,0.0241034601260091,0.811676392147941,0.539268692419747,0.99047148216176,312.35198188198,0.822712511687482
10,25,25.1335662881036,2.29126662014004,5.25768940621576,4.24190749383434,2.91790735911773,0.0142383945736383,1.20864052608692,0.491574398297092,0.937217903086114,307.830610117267,0.851230317362645
1,30,29.0748802810556,2.62027034513878,4.72653756175675,4.63348327022161,2.89424866034567,0.0156319412467612,1.29489131127726,0.621630127279902,0.967679105123457,311.187224482388,0.927647744119711
2,30,27.4412129873844,2.58213123226566,5.80323029519896,4.79598002701939,1.36615054645372,0.0104834112512636,1.11354033123913,0.254984562334836,0.920849070303584,304.503850087498,0.797556058184722
3,30,23.2422406824245,2.16418976710499,4.55140828242344,4.42137599223291,2.0122833081459,0.0258564262769701,0.875394092395055,0.624838828629901,0.949600771372668,312.209077114638,0.831104366246425
4,30,23.5443567427686,2.21953949342721,3.876033582574,4.28072279105772,2.18276787686075,0.0148098790348877,0.843340069906215,0.433966335801055,0.957529575682225,314.583819407886,0.857422950848883
5,30,26.927217877157,1.76182777843729,2.46519491652656,4.14672956643702,2.5135123338117,9.31096788278954e-05,0.52465646748291,3.49671842425341,1.07523156155738,336.928395197029,1.07640039014376
6,30,28.7542159949651,2.19990566923162,4.49462689968453,4.07511281002699,2.22548448851519,0.00934047842407872,0.838741583590282,0.165216078737555,0.89719995588404,312.108151717937,0.812192100452425
7,30,28.3913309155861,2.96920802808807,5.31636036967807,4.31730873381154,2.21241951697771,0.0212707317324802,0.843258360411824,0.364476348032748,0.907059931200565,308.376849899658,0.819048751226954
8,30,27.8240844573919,2.68928600199964,4.05155741015008,3.74646883229024,2.72811291530661,0.0313226634431166,0.799123051007765,0.760669876482434,1.04555058193631,318.129912396674,0.85706204951141
9,30,27.8250975156329,2.70428896351122,4.10237156164722,4.20111541467885,2.75131846889201,0.00409699315449151,1.2457129624536,0.0692386954650401,0.987195860366644,312.65484446014,0.880363222255613
10,30,25.9925628587976,2.14014349227835,4.36911426212387,4.41857265488617,2.85902425228567,0.00559994862606516,1.1298079808553,0.112535290312078,0.952269319517001,310.721369774802,0.848197322286229
